ID,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
245.0,38.0,,179488.0, Some-college,10.0, Divorced,, Not-in-family, White,,,,40.0, United-States, <=50K
246.0,56.0, Private,203580.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,35.0, ?,
247.0,58.0,,236596.0,,9.0, Married-civ-spouse,, Husband, White, Male,,,45.0, United-States, >50K
,32.0,,183916.0, HS-grad,9.0, Never-married, Other-service,, White, Female,0.0,,34.0, United-States,
249.0,40.0, Private,207578.0,,12.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,1977.0,60.0, United-States, >50K
,45.0,,153141.0,,9.0, Married-civ-spouse,,,,,0.0,0.0,40.0, ?,
,41.0, Private,112763.0,,15.0, Married-civ-spouse, Prof-specialty,, White,,0.0,,40.0, United-States, >50K
,42.0, Private,390781.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical,,,,0.0,0.0,40.0, United-States,
253.0,59.0, Local-gov,171328.0,,6.0, Widowed,, Unmarried, Black,,0.0,0.0,30.0, United-States, <=50K
254.0,19.0, Local-gov,, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
,58.0,,, Some-college,, Never-married,, Not-in-family, White, Male,0.0,,20.0, United-States,
,42.0, Self-emp-not-inc,303044.0,,9.0, Married-civ-spouse, Farming-fishing,, Asian-Pac-Islander,,,0.0,40.0, Cambodia,
257.0,20.0, Private,, HS-grad,9.0, Never-married,, Own-child,,,0.0,0.0,40.0, United-States,
258.0,32.0, Private,172579.0, HS-grad,9.0,, Other-service, Not-in-family, White,,0.0,0.0,30.0, United-States, <=50K
,45.0,,, Assoc-voc,11.0, Widowed, Exec-managerial,,, Female,,,45.0, United-States, <=50K
,50.0, Private,, 7th-8th,4.0,, Craft-repair, Not-in-family, White,,0.0,,40.0, United-States,
261.0,36.0, Private,, Bachelors,13.0, Divorced, Prof-specialty, Own-child,, Female,,,40.0, United-States, <=50K
,45.0,,98092.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White,,0.0,0.0,60.0, United-States,
263.0,17.0, Private,245918.0, 11th,7.0, Never-married, Other-service, Own-child, White,,,,12.0, United-States,
264.0,59.0, Private,,,10.0, Married-civ-spouse, Sales, Husband, White, Male,,,40.0, United-States, <=50K
,, Private,378322.0,,7.0, Married-civ-spouse,,, White, Male,0.0,0.0,40.0, United-States,
266.0,37.0, Self-emp-inc,257295.0, Some-college,10.0,, Exec-managerial, Husband, Asian-Pac-Islander, Male,,,75.0, Thailand,
,19.0, ?,,,10.0, Never-married, ?, Own-child, White, Male,,0.0,24.0, Canada, <=50K
,, Private,21174.0,,9.0, Married-civ-spouse, Exec-managerial,, White,,0.0,0.0,40.0, United-States,
269.0,33.0,,185480.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White,,0.0,,45.0, United-States,
,33.0, Private,222205.0, HS-grad,9.0, Married-civ-spouse, Craft-repair,, White,,0.0,0.0,40.0, United-States, >50K
271.0,61.0, Private,69867.0, HS-grad,9.0, Married-civ-spouse,, Husband, White,,0.0,0.0,40.0, United-States,
,17.0,,191260.0, 9th,5.0, Never-married, Other-service, Own-child, White, Male,,0.0,24.0, United-States, <=50K
273.0,50.0, Self-emp-not-inc,30653.0, Masters,14.0, Married-civ-spouse,, Husband, White,,2407.0,,98.0, United-States,
,27.0, Local-gov,209109.0, Masters,14.0,,,, White,,0.0,,35.0, United-States, <=50K
,30.0,,70377.0, HS-grad,,,, Own-child, White, Female,0.0,,40.0, United-States,
276.0,43.0,,477983.0,,9.0,,, Husband,,,0.0,,40.0, United-States, <=50K
277.0,,,, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,,40.0, United-States, >50K
,35.0,,190174.0,,10.0, Never-married, Exec-managerial, Not-in-family,, Female,0.0,0.0,40.0, United-States,
279.0,25.0, Private,193787.0, Some-college,, Never-married,, Own-child, White, Female,,,40.0, United-States,
,24.0,,, Some-college,10.0, Married-civ-spouse,, Wife, White,,7298.0,0.0,48.0, United-States, >50K
281.0,22.0,,34918.0,,13.0, Never-married, Prof-specialty, Not-in-family, White,,0.0,0.0,15.0, Germany, <=50K
,42.0, Local-gov,, Some-college,, Married-civ-spouse,,, White, Male,5178.0,,40.0, United-States, >50K
,34.0,,175413.0, Assoc-acdm,12.0, Divorced,, Unmarried, Black,,0.0,,45.0, United-States,
284.0,60.0, Private,173960.0, Bachelors,13.0, Divorced,, Not-in-family, White,,0.0,0.0,42.0, United-States,
,21.0,,205759.0, HS-grad,9.0, Never-married,, Own-child, White,,0.0,,40.0, United-States,
,57.0, Federal-gov,425161.0,,14.0, Married-civ-spouse,, Husband, White, Male,15024.0,0.0,40.0, United-States,
287.0,41.0, Private,220531.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White,,,,60.0, United-States, >50K
288.0,50.0, Private,176609.0, Some-college,, Divorced, Other-service, Not-in-family, White, Male,0.0,,45.0, United-States, <=50K
289.0,25.0, Private,371987.0, Bachelors,13.0,, Exec-managerial, Not-in-family, White,,0.0,,40.0, United-States,
290.0,50.0, Private,193884.0, 7th-8th,4.0, Married-civ-spouse,, Husband, White, Male,0.0,,40.0, Ecuador, <=50K
291.0,36.0, Private,200352.0,,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,
292.0,31.0, Private,127595.0, HS-grad,9.0, Divorced, Prof-specialty, Not-in-family, White,,,,40.0, United-States,
293.0,29.0, Local-gov,220419.0, Bachelors,13.0, Never-married, Protective-serv, Not-in-family, White,,,0.0,56.0, United-States,
294.0,,,231931.0, Some-college,, Never-married, Sales,, White,,0.0,0.0,45.0, United-States, <=50K
295.0,27.0, Private,, Bachelors,13.0,, Tech-support, Unmarried, Black,,,,, United-States,
296.0,65.0, Private,111095.0, HS-grad,9.0,,, Husband,, Male,0.0,,16.0, United-States,
,37.0,,57424.0,,13.0, Divorced,, Not-in-family, White, Female,0.0,,60.0, United-States, <=50K
298.0,39.0,,157443.0, Masters,14.0, Married-civ-spouse, ?, Wife, Asian-Pac-Islander,,3464.0,0.0,40.0, ?, <=50K
299.0,24.0, Private,278130.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,,40.0, United-States, <=50K
,38.0,,169469.0,,9.0,, Sales, Not-in-family, White, Male,0.0,,80.0, United-States,
301.0,48.0,,, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White,,,,40.0, United-States,
302.0,21.0,,153718.0, Some-college,10.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander,,,,25.0, United-States, <=50K
303.0,,,,,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
304.0,55.0,,238638.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,4386.0,0.0,40.0, United-States, >50K
305.0,24.0,,303296.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,,0.0,40.0, Laos, <=50K
,43.0,,173321.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,,0.0,40.0, United-States, <=50K
307.0,26.0, Private,193945.0,,12.0, Never-married,, Not-in-family, White,,,,45.0, United-States,
308.0,46.0,,83082.0, Assoc-acdm,12.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,,33.0, United-States, <=50K
309.0,, Private,,,12.0,, Adm-clerical, Husband, White,,0.0,,40.0, United-States,
310.0,41.0,,34987.0, Some-college,10.0, Married-civ-spouse,,, White, Male,0.0,,54.0, United-States,
,26.0,,, Bachelors,13.0, Never-married, Sales, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
312.0,34.0,,142897.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298.0,0.0,35.0, Taiwan, >50K
313.0,19.0,,, Some-college,10.0, Never-married,, Own-child, Black, Female,0.0,,25.0, United-States,
314.0,36.0, Self-emp-not-inc,205607.0, Bachelors,13.0, Divorced,, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,
315.0,22.0, Private,199698.0,,10.0, Never-married, Sales,, White, Male,0.0,0.0,15.0, United-States,
316.0,24.0, Private,191954.0,,10.0, Never-married, Machine-op-inspct,, White, Male,0.0,,40.0, United-States, <=50K
317.0,77.0, Self-emp-not-inc,138714.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
,22.0, Private,399087.0, 5th-6th,,,, Other-relative, White, Female,0.0,0.0,40.0, Mexico,
319.0,29.0, Private,423158.0, Some-college,10.0, Never-married, Tech-support,, White, Female,,0.0,40.0,, <=50K
320.0,62.0,,159841.0,,9.0, Widowed,, Not-in-family, White, Female,0.0,,24.0, United-States, <=50K
321.0,39.0,,174308.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,,,40.0, United-States,
322.0,43.0,,50356.0, Some-college,,,, Husband, White,,0.0,,50.0, United-States,
,35.0, Private,186110.0, HS-grad,, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,45.0, United-States,
324.0,29.0, Private,, 11th,7.0, Never-married,,, White,,0.0,,40.0, United-States,
325.0,76.0, Self-emp-not-inc,174309.0, Masters,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,10.0, United-States,
326.0,63.0, Self-emp-not-inc,,,9.0,, Farming-fishing, Husband, White,,0.0,0.0,45.0, United-States,
327.0,23.0,,, Assoc-voc,11.0, Never-married, ?, Own-child, Black, Female,0.0,,15.0, United-States, <=50K
328.0,43.0, Private,, Some-college,, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1887.0,50.0, United-States,
329.0,58.0, Self-emp-not-inc,321171.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
330.0,66.0, Private,127921.0,,9.0,, Transport-moving, Not-in-family, White,,2050.0,0.0,55.0, United-States, <=50K
,41.0, Private,,,10.0, Never-married,, Not-in-family, Black,,0.0,0.0,45.0, United-States, <=50K
332.0,26.0, Private,224563.0, Bachelors,, Never-married, Adm-clerical,,,,0.0,0.0,40.0, United-States,
333.0,47.0, Private,178686.0, Assoc-voc,11.0, Never-married,, Not-in-family, White, Male,0.0,,40.0, United-States, <=50K
,55.0,,, 10th,6.0, Married-civ-spouse, Adm-clerical, Husband, White,,,,40.0, United-States,
335.0,53.0, Private,242606.0,,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0, United-States,
336.0,17.0, Private,270942.0,,3.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,48.0, Mexico, <=50K
,30.0,,94235.0,,9.0, Never-married,, Other-relative, White,,0.0,0.0,40.0, United-States, <=50K
338.0,49.0, Private,71195.0,,14.0, Never-married,, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K
,19.0, Private,104112.0, HS-grad,9.0,, Sales,, Black, Male,0.0,0.0,30.0, Haiti, <=50K
,45.0,,261192.0,,9.0, Married-civ-spouse, Other-service,, Black, Male,,,40.0, United-States,
341.0,26.0, Private,94936.0, Assoc-acdm,12.0,, Sales, Not-in-family,,,,0.0,40.0, United-States,
342.0,38.0, Private,296478.0,,11.0, Married-civ-spouse,, Husband, White, Male,7298.0,0.0,40.0, United-States,
,36.0,,119272.0, HS-grad,9.0, Married-civ-spouse,, Husband, White,,,0.0,40.0, United-States, >50K
344.0,33.0,,, HS-grad,9.0, Never-married,, Not-in-family,, Male,,,20.0, United-States, <=50K
345.0,22.0, State-gov,, Some-college,10.0,, Protective-serv,, Black, Female,0.0,,40.0, United-States, <=50K
346.0,43.0, Self-emp-not-inc,241895.0,,13.0, Never-married,, Not-in-family, White,,0.0,0.0,42.0, United-States,
,67.0, ?,36135.0, 11th,7.0, Married-civ-spouse,, Husband, White, Male,0.0,,8.0, United-States,
348.0,30.0, ?,151989.0, Assoc-voc,11.0, Divorced, ?, Unmarried, White,,0.0,0.0,40.0, United-States, <=50K
349.0,56.0, Private,, Assoc-acdm,12.0, Married-spouse-absent,,,, Male,0.0,0.0,25.0, Iran,
350.0,31.0,,156464.0, Bachelors,13.0, Never-married,, Own-child, White, Male,,0.0,25.0, United-States, <=50K
351.0,33.0, Private,117963.0, Bachelors,13.0,,, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
,26.0,,, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,
353.0,33.0,,111363.0,,13.0,, Exec-managerial, Husband, White, Male,,0.0,40.0, United-States, >50K
354.0,46.0, Local-gov,329752.0, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White,,,,30.0, United-States,
355.0,59.0, ?,,,, Married-civ-spouse,,, White,,0.0,,40.0, United-States, >50K
,38.0,,95432.0, HS-grad,9.0,, Adm-clerical,, White,,0.0,0.0,40.0, United-States, >50K
357.0,65.0, Private,161400.0,,7.0, Widowed, Other-service, Unmarried, Other, Male,0.0,0.0,40.0, United-States, <=50K
,40.0,,96129.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,,40.0, United-States,
359.0,42.0, Private,111949.0, HS-grad,9.0,, Adm-clerical, Wife, White, Female,0.0,,35.0, United-States,
360.0,26.0, Self-emp-not-inc,117125.0, 9th,5.0,,, Husband, White,,0.0,0.0,40.0, Portugal,
,36.0, Private,348022.0, 10th,6.0, Married-civ-spouse, Other-service, Wife, White, Female,,,24.0, United-States,
362.0,62.0,,270092.0,,14.0,,, Husband,, Male,,0.0,40.0, United-States,
363.0,43.0,,180609.0,,13.0, Married-civ-spouse,, Husband, White, Male,0.0,,45.0, United-States, <=50K
364.0,43.0, Private,, Bachelors,,, Exec-managerial, Not-in-family, White, Male,0.0,1564.0,45.0, United-States, >50K
365.0,22.0, Private,410439.0, HS-grad,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,,,55.0, United-States, <=50K
366.0,28.0, Private,92262.0,,9.0, Married-civ-spouse,,, White, Male,0.0,0.0,40.0, United-States, <=50K
367.0,56.0,,,,10.0, Married-civ-spouse,, Husband, White,,,0.0,45.0, United-States, <=50K
,22.0, Private,,,12.0,, Sales, Not-in-family, White, Female,,,15.0, United-States, <=50K
,, Private,212448.0, Bachelors,13.0,, Exec-managerial,, White, Female,0.0,0.0,45.0, United-States,
370.0,39.0, Private,481060.0,,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
371.0,26.0, Federal-gov,185885.0,,10.0, Never-married, Adm-clerical,,,,,,15.0, United-States, <=50K
,17.0, Private,89821.0, 11th,7.0, Never-married,, Own-child, White, Male,0.0,0.0,10.0, United-States, <=50K
,40.0,,184018.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband,, Male,0.0,0.0,, United-States,
,45.0, Private,256649.0,,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
375.0,44.0, Private,160323.0, HS-grad,9.0, Never-married,,, Black, Male,,0.0,40.0, United-States, <=50K
376.0,20.0,,350845.0,,10.0, Never-married, Adm-clerical, Own-child, White,,0.0,,10.0, United-States,
377.0,33.0, Private,,,9.0, Married-civ-spouse, Craft-repair,, White, Female,0.0,0.0,40.0, United-States,
378.0,23.0,,35633.0,,10.0, Never-married,, Not-in-family, White, Male,,0.0,40.0, United-States,
,, Self-emp-not-inc,, Masters,14.0, Divorced,, Not-in-family,,,0.0,,30.0, United-States, <=50K
380.0,38.0,,172927.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,,50.0, United-States, <=50K
381.0,54.0, Private,174319.0, HS-grad,9.0, Divorced,, Not-in-family,, Male,,0.0,40.0, United-States, <=50K
382.0,46.0, Private,214955.0, 5th-6th,3.0, Divorced, Craft-repair, Not-in-family,, Female,,,45.0, United-States, <=50K
,25.0,,344991.0, Some-college,10.0,, Craft-repair,, White, Male,,0.0,40.0, United-States, <=50K
384.0,46.0, Private,108699.0, Some-college,10.0, Divorced,, Not-in-family, White,,,0.0,40.0, United-States, <=50K
,36.0,,,,10.0, Married-civ-spouse,, Wife, White,,,,40.0, United-States, <=50K
,23.0,,396099.0,,, Never-married,, Not-in-family, White,,0.0,0.0,25.0, United-States,
,29.0,,134152.0,,9.0,, Machine-op-inspct, Not-in-family, White,,0.0,,40.0, United-States, <=50K
388.0,44.0,,162028.0, Some-college,10.0, Married-civ-spouse,,, White, Female,0.0,2415.0,6.0, United-States,
389.0,19.0, Private,25429.0, Some-college,10.0,, Adm-clerical, Own-child, White,,0.0,,16.0, United-States,
390.0,19.0, Private,,,9.0,, Other-service, Other-relative, White, Female,0.0,0.0,40.0, United-States,
391.0,35.0,,220098.0, HS-grad,9.0, Married-civ-spouse, Other-service,, White, Female,,,40.0, United-States, >50K
392.0,27.0, Private,301302.0, Bachelors,,, Craft-repair,, White, Male,0.0,,50.0, United-States, <=50K
,46.0,,277946.0, Assoc-acdm,12.0, Separated, Craft-repair, Not-in-family, White,,0.0,0.0,40.0, United-States,
,34.0, State-gov,98101.0, Bachelors,,, Exec-managerial, Husband, White,,7688.0,,45.0, ?,
395.0,34.0, Private,, HS-grad,9.0, Never-married,, Not-in-family, White,,0.0,0.0,35.0, United-States, <=50K
396.0,44.0, Private,,,, Married-civ-spouse, Tech-support,, White, Male,,,40.0, United-States, <=50K
,45.0,,,,10.0, Divorced, Handlers-cleaners, Unmarried, White,,,0.0,40.0, United-States,
398.0,20.0,,137300.0, HS-grad,9.0, Never-married,, Other-relative, White, Female,0.0,,35.0, United-States,
,, Private,86872.0, Bachelors,13.0, Married-civ-spouse,, Husband,, Male,,0.0,55.0, United-States, >50K
400.0,52.0, Self-emp-inc,132178.0,,13.0, Married-civ-spouse,, Husband, White, Male,0.0,,50.0, United-States, >50K
401.0,20.0,,416103.0,,10.0, Never-married,, Own-child, White, Male,,,40.0, United-States, <=50K
402.0,28.0,,108574.0, Some-college,10.0, Never-married,, Not-in-family, White, Female,0.0,,40.0, United-States,
403.0,50.0,,288353.0, Bachelors,13.0,, Protective-serv, Husband, White,,0.0,,40.0, United-States, >50K
404.0,34.0, Private,227689.0,,11.0, Divorced,, Not-in-family, White, Female,,0.0,64.0,, <=50K
,28.0, Private,,,4.0, Married-civ-spouse,, Husband, Other,,0.0,,40.0, Puerto-Rico,
406.0,41.0,,445382.0,,14.0, Married-civ-spouse, Exec-managerial, Husband, White,,,,65.0, United-States,
407.0,28.0,,110145.0, HS-grad,, Married-civ-spouse, Adm-clerical,, White, Male,0.0,,40.0, United-States,
408.0,46.0,,317253.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,25.0, United-States, <=50K
409.0,28.0,,123147.0,,10.0, Married-civ-spouse,,, White,,,,40.0, United-States,
410.0,32.0,,, Some-college,10.0, Married-civ-spouse, Exec-managerial,, White, Male,,0.0,50.0, United-States,
411.0,41.0, Local-gov,42346.0,,10.0,,, Not-in-family, Black, Female,0.0,0.0,24.0, United-States, <=50K
,24.0,,241951.0, HS-grad,, Never-married,, Unmarried, Black, Female,0.0,0.0,40.0, United-States,
,33.0, Private,118500.0, Some-college,10.0,,, Unmarried, White,,,,40.0, United-States,
,46.0, Private,188386.0, Doctorate,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States,
415.0,31.0, State-gov,,,10.0, Married-civ-spouse,,, White,,0.0,0.0,40.0, United-States,
416.0,35.0,,92440.0, 12th,8.0,,,, White,,0.0,0.0,50.0, United-States, >50K
,52.0, Private,, 1st-4th,2.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Mexico,
418.0,, Private,426017.0, 11th,, Never-married, Other-service, Own-child, White, Female,0.0,,19.0, United-States,
419.0,34.0,,243867.0, 11th,7.0, Separated, Machine-op-inspct, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,
420.0,34.0,,240283.0, HS-grad,9.0, Divorced, Transport-moving, Unmarried, White, Female,0.0,0.0,40.0, United-States,
421.0,20.0, Private,61777.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
422.0,17.0, Private,175024.0, 11th,, Never-married, Handlers-cleaners, Own-child, White, Male,,,18.0, United-States, <=50K
423.0,32.0, State-gov,92003.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial,, White, Female,0.0,0.0,40.0, United-States,
424.0,29.0,,188401.0, HS-grad,9.0, Divorced,, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
,33.0, Private,228528.0, 10th,6.0, Never-married,, Unmarried, White,,0.0,,35.0, United-States, <=50K
426.0,25.0, Private,133373.0, HS-grad,9.0, Married-civ-spouse,,, White,,,0.0,60.0, United-States, <=50K
427.0,36.0,,255191.0,,, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,,40.0, United-States,
,, Private,,,9.0,, Handlers-cleaners,, White, Male,,0.0,72.0, Dominican-Republic, <=50K
429.0,63.0, Self-emp-inc,, HS-grad,, Married-civ-spouse, Exec-managerial, Husband, White,,0.0,0.0,40.0, United-States, >50K
,47.0,,287480.0, Masters,14.0, Married-civ-spouse,, Husband, White,,0.0,0.0,40.0, United-States,
431.0,80.0,,107762.0,,9.0, Widowed,, Not-in-family, White,,0.0,0.0,24.0, United-States,
,17.0,,202521.0, 11th,7.0, Never-married, ?, Own-child, White, Male,,0.0,40.0, United-States,
,40.0,,204116.0, Bachelors,13.0, Married-spouse-absent,, Not-in-family, White,,2174.0,0.0,40.0, United-States,
,30.0, Private,29662.0, Assoc-acdm,12.0,, Other-service, Wife, White,,,,25.0, United-States, >50K
435.0,27.0,,, Some-college,,,, Own-child, Asian-Pac-Islander,,0.0,1980.0,40.0, Philippines,
