age,education,marital-status,relationship,sex,income
27.0, Some-college,<NULL>, Own-child,<NULL>,<NULL>
33.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
34.0,<NULL>, Never-married, Not-in-family, Male, <=50K
34.0,<NULL>, Never-married,<NULL>, Female, <=50K
23.0, Some-college, Married-civ-spouse, Husband,<NULL>,<NULL>
42.0, Some-college, Married-civ-spouse, Wife,<NULL>, <=50K
29.0, Bachelors, Never-married, Not-in-family, Male,<NULL>
45.0, HS-grad, Divorced, Not-in-family, Female,<NULL>
24.0, HS-grad, Never-married,<NULL>,<NULL>,<NULL>
44.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
27.0,<NULL>, Never-married, Other-relative, Male,<NULL>
20.0,<NULL>, Never-married,<NULL>,<NULL>, <=50K
44.0,<NULL>, Widowed, Unmarried, Female,<NULL>
51.0, HS-grad, Married-civ-spouse,<NULL>, Male,<NULL>
20.0,<NULL>, Married-civ-spouse,<NULL>,<NULL>,<NULL>
17.0, 11th, Never-married, Own-child, Female,<NULL>
<NULL>, HS-grad, Never-married, Own-child,<NULL>,<NULL>
45.0, Some-college, Married-civ-spouse, Husband, Male, >50K
60.0, HS-grad, Married-civ-spouse, Husband,<NULL>, >50K
42.0,<NULL>,<NULL>, Husband, Male,<NULL>
44.0,<NULL>, Married-civ-spouse, Wife,<NULL>,<NULL>
40.0, Assoc-voc, Married-civ-spouse, Husband,<NULL>, >50K
30.0, HS-grad, Married-civ-spouse, Wife, Female, <=50K
<NULL>, Some-college, Married-civ-spouse, Husband,<NULL>, <=50K
23.0, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
32.0, Some-college, Married-civ-spouse, Husband,<NULL>, <=50K
44.0, Assoc-acdm, Never-married,<NULL>,<NULL>,<NULL>
54.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
32.0, Bachelors,<NULL>, Husband, Male,<NULL>
50.0, 1st-4th, Married-spouse-absent,<NULL>, Male, <=50K
24.0, Bachelors, Never-married, Not-in-family, Female,<NULL>
37.0, HS-grad, Married-civ-spouse, Wife, Female,<NULL>
<NULL>, HS-grad,<NULL>,<NULL>, Male, <=50K
38.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
49.0,<NULL>,<NULL>,<NULL>,<NULL>, >50K
30.0,<NULL>, Married-civ-spouse, Wife, Female, >50K
60.0, Some-college, Never-married, Unmarried,<NULL>,<NULL>
22.0,<NULL>,<NULL>, Own-child,<NULL>, <=50K
35.0,<NULL>, Never-married,<NULL>, Male, <=50K
30.0,<NULL>,<NULL>,<NULL>, Male,<NULL>
67.0,<NULL>, Divorced, Not-in-family,<NULL>, <=50K
46.0, Bachelors,<NULL>, Not-in-family, Female,<NULL>
17.0,<NULL>, Never-married,<NULL>, Male, <=50K
22.0, Some-college, Never-married, Own-child, Male, <=50K
27.0, 10th, Never-married, Not-in-family, Male,<NULL>
23.0,<NULL>, Never-married, Unmarried, Female,<NULL>
33.0, Assoc-acdm, Married-civ-spouse, Husband,<NULL>,<NULL>
43.0, Some-college, Married-civ-spouse, Husband, Male, <=50K
28.0,<NULL>, Never-married, Not-in-family, Male,<NULL>
41.0,<NULL>, Married-spouse-absent, Unmarried,<NULL>,<NULL>
52.0, 12th, Never-married,<NULL>,<NULL>,<NULL>
25.0,<NULL>,<NULL>, Own-child, Female, <=50K
63.0,<NULL>,<NULL>,<NULL>, Male,<NULL>
59.0, HS-grad, Married-civ-spouse,<NULL>,<NULL>,<NULL>
45.0,<NULL>, Divorced,<NULL>, Female,<NULL>
<NULL>,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
40.0,<NULL>, Never-married, Not-in-family,<NULL>,<NULL>
46.0,<NULL>, Divorced, Not-in-family, Male,<NULL>
35.0,<NULL>, Never-married,<NULL>, Female,<NULL>
34.0, HS-grad, Divorced,<NULL>, Female, <=50K
33.0, Bachelors, Never-married, Own-child,<NULL>, <=50K
41.0, HS-grad, Divorced, Unmarried,<NULL>, <=50K
<NULL>, Some-college, Never-married, Own-child,<NULL>,<NULL>
23.0,<NULL>, Never-married, Own-child, Male,<NULL>
26.0, Some-college, Never-married, Not-in-family, Female,<NULL>
<NULL>, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
23.0, HS-grad, Never-married, Not-in-family, Male, <=50K
62.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
52.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
58.0,<NULL>,<NULL>, Unmarried, Female, <=50K
<NULL>, Bachelors, Never-married, Not-in-family,<NULL>, <=50K
24.0,<NULL>,<NULL>, Not-in-family,<NULL>,<NULL>
19.0,<NULL>, Never-married,<NULL>, Male, <=50K
43.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
<NULL>, HS-grad, Separated, Unmarried,<NULL>,<NULL>
39.0, HS-grad, Divorced, Unmarried,<NULL>, <=50K
<NULL>, Assoc-voc, Married-spouse-absent, Unmarried,<NULL>,<NULL>
53.0, 5th-6th, Widowed, Unmarried,<NULL>, <=50K
32.0,<NULL>,<NULL>, Not-in-family,<NULL>, <=50K
34.0, Some-college,<NULL>, Husband,<NULL>, >50K
28.0,<NULL>, Divorced, Not-in-family,<NULL>,<NULL>
57.0,<NULL>,<NULL>, Unmarried, Female, <=50K
<NULL>, Some-college, Never-married, Not-in-family,<NULL>,<NULL>
20.0, Some-college, Never-married, Own-child, Male, <=50K
21.0, Some-college,<NULL>, Unmarried,<NULL>, <=50K
34.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
38.0, Bachelors, Married-civ-spouse, Husband, Male,<NULL>
50.0, HS-grad,<NULL>, Husband, Male, >50K
24.0, Some-college, Divorced,<NULL>, Male, <=50K
37.0,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
44.0, Some-college,<NULL>, Unmarried, Male, >50K
28.0, Some-college, Married-civ-spouse,<NULL>,<NULL>, <=50K
42.0,<NULL>,<NULL>, Husband,<NULL>,<NULL>
74.0,<NULL>, Divorced, Not-in-family, Female, <=50K
38.0,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>
<NULL>,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
<NULL>, 11th,<NULL>, Unmarried, Female, <=50K
26.0, HS-grad, Never-married, Not-in-family, Male,<NULL>
36.0, HS-grad, Married-civ-spouse, Husband,<NULL>, <=50K
41.0, Assoc-acdm,<NULL>, Wife,<NULL>,<NULL>
67.0, Prof-school,<NULL>,<NULL>,<NULL>, >50K
39.0, 12th, Married-civ-spouse, Husband,<NULL>, <=50K
57.0, 1st-4th,<NULL>,<NULL>,<NULL>,<NULL>
29.0, Assoc-voc, Separated, Not-in-family, Male,<NULL>
31.0, Bachelors, Never-married,<NULL>, Female,<NULL>
34.0, HS-grad, Never-married,<NULL>, Female,<NULL>
44.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
29.0, Doctorate, Never-married, Own-child,<NULL>, <=50K
30.0, Some-college, Never-married, Unmarried, Female, <=50K
27.0, HS-grad, Never-married, Not-in-family, Male, <=50K
27.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
32.0, HS-grad, Never-married, Not-in-family, Female, <=50K
58.0, 10th, Married-civ-spouse, Wife,<NULL>, <=50K
<NULL>,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
21.0, HS-grad, Never-married, Own-child,<NULL>, <=50K
28.0, Some-college, Never-married, Unmarried, Male, <=50K
<NULL>, Some-college,<NULL>, Not-in-family, Male, <=50K
36.0, HS-grad, Separated, Unmarried, Female, <=50K
72.0, 11th, Widowed, Unmarried,<NULL>,<NULL>
35.0, HS-grad, Married-civ-spouse, Wife, Female, <=50K
33.0,<NULL>, Divorced, Unmarried, Female,<NULL>
69.0, 11th, Never-married,<NULL>,<NULL>,<NULL>
35.0, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
31.0,<NULL>, Separated, Unmarried, Female,<NULL>
34.0, HS-grad,<NULL>, Wife,<NULL>, <=50K
30.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
28.0,<NULL>, Never-married, Not-in-family, Male, <=50K
54.0, Bachelors, Married-civ-spouse,<NULL>,<NULL>, >50K
47.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
24.0, HS-grad, Never-married, Unmarried, Female, <=50K
<NULL>,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
20.0, HS-grad, Never-married, Own-child, Male, <=50K
43.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
45.0, 7th-8th, Separated, Unmarried,<NULL>, <=50K
29.0, HS-grad, Separated, Not-in-family, Male,<NULL>
47.0, Masters, Divorced,<NULL>, Male,<NULL>
24.0, HS-grad,<NULL>,<NULL>,<NULL>,<NULL>
51.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
17.0,<NULL>, Never-married, Own-child, Male, <=50K
37.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
27.0, Doctorate,<NULL>, Not-in-family, Female, <=50K
29.0,<NULL>, Married-civ-spouse,<NULL>, Male, >50K
<NULL>,<NULL>, Never-married, Own-child,<NULL>, <=50K
<NULL>, Assoc-acdm, Divorced, Unmarried, Female,<NULL>
58.0, Bachelors, Never-married, Not-in-family, Female,<NULL>
26.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
65.0, Some-college, Married-civ-spouse, Husband, Male, >50K
57.0, HS-grad, Married-civ-spouse, Husband,<NULL>, >50K
59.0, HS-grad,<NULL>,<NULL>, Male, <=50K
27.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
31.0, Bachelors, Never-married, Not-in-family,<NULL>, <=50K
21.0, Some-college, Never-married,<NULL>, Female,<NULL>
29.0, Some-college, Never-married, Not-in-family,<NULL>,<NULL>
18.0, 11th, Never-married, Own-child, Male,<NULL>
52.0, 10th, Married-civ-spouse, Husband, Male, >50K
57.0,<NULL>, Divorced, Not-in-family, Male, <=50K
42.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
55.0, HS-grad, Married-civ-spouse, Wife,<NULL>, <=50K
60.0,<NULL>, Never-married, Not-in-family, Male,<NULL>
31.0, Bachelors, Married-civ-spouse, Husband,<NULL>, >50K
23.0, Bachelors, Never-married, Own-child,<NULL>,<NULL>
27.0, HS-grad, Never-married, Own-child, Male, <=50K
23.0, Some-college, Never-married, Unmarried, Female,<NULL>
42.0, Prof-school,<NULL>, Husband,<NULL>, >50K
25.0,<NULL>,<NULL>, Not-in-family,<NULL>, <=50K
49.0, Bachelors,<NULL>, Not-in-family,<NULL>, <=50K
32.0, Bachelors, Never-married,<NULL>, Male, <=50K
19.0,<NULL>,<NULL>,<NULL>, Male,<NULL>
60.0, 7th-8th, Divorced, Not-in-family,<NULL>,<NULL>
<NULL>,<NULL>, Married-civ-spouse,<NULL>,<NULL>, <=50K
35.0, Assoc-acdm, Never-married,<NULL>,<NULL>,<NULL>
48.0,<NULL>, Never-married, Unmarried, Female, <=50K
51.0,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
29.0, HS-grad, Never-married, Not-in-family, Male, <=50K
36.0, HS-grad, Separated, Not-in-family,<NULL>, <=50K
17.0, 10th, Never-married, Own-child, Female, <=50K
52.0, Masters, Divorced, Not-in-family, Female, <=50K
24.0, HS-grad, Never-married, Not-in-family,<NULL>,<NULL>
<NULL>, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
26.0, Bachelors, Never-married, Own-child,<NULL>, <=50K
27.0,<NULL>, Never-married, Own-child,<NULL>,<NULL>
39.0, HS-grad, Never-married, Own-child, Male,<NULL>
30.0, HS-grad,<NULL>, Husband, Male, <=50K
50.0, HS-grad, Married-civ-spouse,<NULL>, Male,<NULL>
52.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
46.0,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
23.0,<NULL>, Never-married,<NULL>, Female, <=50K
45.0, 11th, Widowed, Not-in-family,<NULL>, <=50K
<NULL>, 9th, Widowed, Unmarried, Female,<NULL>
<NULL>, Assoc-voc, Married-civ-spouse, Husband,<NULL>,<NULL>
47.0, 9th, Married-spouse-absent, Unmarried, Male, <=50K
30.0, HS-grad, Never-married, Own-child, Male,<NULL>
34.0, HS-grad, Married-civ-spouse, Husband,<NULL>, >50K
38.0, HS-grad, Married-civ-spouse,<NULL>,<NULL>,<NULL>
33.0, Some-college,<NULL>, Husband, Male,<NULL>
49.0, Bachelors, Married-civ-spouse,<NULL>,<NULL>,<NULL>
47.0, Some-college, Never-married, Unmarried,<NULL>, <=50K
49.0,<NULL>, Separated, Unmarried, Female, <=50K
43.0, Some-college, Married-civ-spouse, Husband, Male, >50K
30.0, Bachelors, Married-civ-spouse, Wife,<NULL>,<NULL>
58.0, HS-grad,<NULL>, Husband, Male,<NULL>
19.0,<NULL>,<NULL>,<NULL>, Female,<NULL>
<NULL>,<NULL>, Never-married,<NULL>, Male,<NULL>
33.0,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
47.0, 5th-6th, Married-civ-spouse,<NULL>, Male, <=50K
52.0, Doctorate,<NULL>,<NULL>,<NULL>,<NULL>
26.0,<NULL>, Divorced,<NULL>,<NULL>, <=50K
60.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
21.0, Some-college,<NULL>, Own-child, Male, <=50K
<NULL>, Some-college,<NULL>,<NULL>,<NULL>, >50K
31.0, Some-college,<NULL>, Husband, Male, <=50K
50.0, Doctorate, Separated, Not-in-family, Male, >50K
31.0, HS-grad, Divorced,<NULL>, Female,<NULL>
<NULL>, HS-grad, Married-civ-spouse, Husband, Male, <=50K
58.0, HS-grad,<NULL>, Husband, Male,<NULL>
30.0, Bachelors, Married-civ-spouse, Husband, Male, >50K
20.0, Some-college,<NULL>,<NULL>, Male, <=50K
24.0, HS-grad, Never-married, Other-relative,<NULL>, <=50K
35.0, Doctorate, Married-civ-spouse, Husband, Male,<NULL>
38.0,<NULL>, Separated, Not-in-family,<NULL>,<NULL>
27.0, HS-grad,<NULL>, Own-child,<NULL>, <=50K
29.0, Some-college, Never-married, Unmarried, Female,<NULL>
70.0, 9th, Widowed, Unmarried, Female, <=50K
34.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
44.0, 7th-8th, Married-civ-spouse, Husband, Male, <=50K
43.0, HS-grad, Married-civ-spouse, Husband, Male, >50K
44.0, 12th,<NULL>,<NULL>,<NULL>,<NULL>
35.0, Masters, Never-married, Not-in-family, Male, <=50K
27.0, Some-college, Never-married,<NULL>, Male,<NULL>
43.0, Masters, Never-married, Not-in-family, Male, <=50K
20.0, Some-college, Never-married, Not-in-family,<NULL>, <=50K
42.0,<NULL>,<NULL>,<NULL>,<NULL>, >50K
27.0, Some-college, Married-civ-spouse, Husband,<NULL>, <=50K
42.0, HS-grad, Married-civ-spouse, Husband, Male, >50K
20.0, 11th,<NULL>, Own-child,<NULL>,<NULL>
24.0, 9th, Never-married, Not-in-family, Male,<NULL>
48.0,<NULL>, Divorced, Not-in-family, Male, <=50K
17.0, 11th, Never-married,<NULL>,<NULL>,<NULL>
<NULL>, 11th, Never-married,<NULL>, Male, <=50K
33.0, Bachelors, Married-civ-spouse, Husband,<NULL>,<NULL>
50.0,<NULL>, Married-civ-spouse,<NULL>,<NULL>,<NULL>
22.0,<NULL>, Never-married, Own-child, Female,<NULL>
17.0, 12th, Never-married, Own-child, Male,<NULL>
32.0, Some-college, Married-civ-spouse, Husband,<NULL>,<NULL>
31.0, HS-grad, Never-married, Not-in-family,<NULL>,<NULL>
58.0, HS-grad,<NULL>,<NULL>,<NULL>,<NULL>
29.0, HS-grad, Never-married, Own-child,<NULL>, <=50K
37.0, Assoc-voc, Married-civ-spouse, Husband,<NULL>, >50K
34.0,<NULL>,<NULL>, Husband, Male,<NULL>
23.0, Some-college, Separated, Unmarried, Male, <=50K
18.0, 11th, Never-married, Own-child, Female, <=50K
34.0,<NULL>,<NULL>, Not-in-family, Female,<NULL>
66.0, 7th-8th, Never-married, Not-in-family, Male, <=50K
45.0,<NULL>, Married-civ-spouse,<NULL>,<NULL>, <=50K
41.0, Masters, Never-married, Not-in-family, Male, <=50K
26.0,<NULL>,<NULL>, Other-relative,<NULL>,<NULL>
54.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
24.0, Some-college, Never-married, Own-child,<NULL>, <=50K
42.0, Some-college, Married-civ-spouse, Husband,<NULL>,<NULL>
20.0,<NULL>, Never-married, Own-child,<NULL>, <=50K
23.0, Bachelors, Never-married, Not-in-family,<NULL>,<NULL>
25.0, Assoc-acdm, Never-married, Other-relative,<NULL>,<NULL>
<NULL>, Masters, Never-married,<NULL>,<NULL>, >50K
31.0, Masters, Married-civ-spouse,<NULL>, Male, >50K
30.0,<NULL>,<NULL>, Own-child,<NULL>, <=50K
19.0,<NULL>, Never-married, Own-child,<NULL>,<NULL>
36.0,<NULL>, Never-married,<NULL>,<NULL>, <=50K
31.0,<NULL>, Widowed,<NULL>,<NULL>,<NULL>
21.0, Some-college, Never-married,<NULL>, Male, <=50K
<NULL>, Some-college, Married-civ-spouse, Husband, Male, <=50K
46.0, Doctorate, Divorced, Unmarried, Female,<NULL>
44.0, Bachelors,<NULL>, Own-child,<NULL>, >50K
40.0, 12th, Married-civ-spouse, Husband,<NULL>, <=50K
45.0, Some-college,<NULL>, Not-in-family,<NULL>,<NULL>
<NULL>, HS-grad,<NULL>, Husband,<NULL>, <=50K
18.0, 11th, Never-married, Other-relative,<NULL>, <=50K
28.0,<NULL>, Married-civ-spouse,<NULL>,<NULL>, <=50K
36.0, Some-college, Divorced, Unmarried, Female,<NULL>
<NULL>, Bachelors, Separated, Not-in-family,<NULL>, <=50K
40.0,<NULL>, Married-civ-spouse,<NULL>,<NULL>,<NULL>
36.0,<NULL>, Divorced, Unmarried, Female, <=50K
31.0, HS-grad, Separated, Unmarried, Female, <=50K
33.0, HS-grad, Married-civ-spouse, Husband,<NULL>, <=50K
19.0, HS-grad,<NULL>,<NULL>, Female, <=50K
22.0, Some-college,<NULL>, Own-child, Female,<NULL>
34.0, Bachelors,<NULL>, Husband, Male, >50K
33.0, HS-grad,<NULL>, Not-in-family,<NULL>,<NULL>
41.0, HS-grad, Married-civ-spouse, Husband,<NULL>, <=50K
29.0,<NULL>, Never-married, Not-in-family,<NULL>,<NULL>
50.0, HS-grad, Married-civ-spouse,<NULL>,<NULL>,<NULL>
42.0, Bachelors, Married-civ-spouse, Husband, Male, >50K
43.0,<NULL>, Never-married, Not-in-family,<NULL>, >50K
44.0,<NULL>, Married-civ-spouse,<NULL>, Female,<NULL>
20.0,<NULL>, Never-married, Not-in-family, Female,<NULL>
31.0,<NULL>,<NULL>, Husband,<NULL>, <=50K
65.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
23.0, Some-college, Never-married, Not-in-family, Female, <=50K
55.0,<NULL>,<NULL>, Not-in-family,<NULL>, <=50K
26.0, Assoc-voc, Married-civ-spouse, Husband,<NULL>,<NULL>
25.0, Assoc-voc, Never-married, Own-child, Female, <=50K
45.0, Some-college, Married-civ-spouse, Wife,<NULL>, <=50K
35.0,<NULL>, Married-civ-spouse,<NULL>, Male, <=50K
<NULL>,<NULL>, Never-married, Not-in-family, Female, <=50K
43.0, Bachelors, Married-civ-spouse, Husband,<NULL>,<NULL>
56.0, HS-grad, Widowed, Unmarried, Female,<NULL>
42.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
19.0, Some-college, Never-married, Other-relative,<NULL>,<NULL>
55.0, HS-grad,<NULL>, Husband,<NULL>, <=50K
42.0, Masters,<NULL>, Not-in-family,<NULL>, >50K
26.0, Assoc-voc, Never-married, Own-child,<NULL>,<NULL>
17.0,<NULL>, Never-married, Own-child,<NULL>, <=50K
42.0,<NULL>, Married-civ-spouse, Wife, Female, >50K
55.0,<NULL>, Married-civ-spouse,<NULL>, Male, >50K
<NULL>, Some-college, Never-married, Own-child, Female,<NULL>
29.0,<NULL>, Never-married,<NULL>,<NULL>,<NULL>
46.0, Bachelors, Married-civ-spouse, Husband,<NULL>,<NULL>
29.0, Bachelors, Married-civ-spouse, Husband, Male, >50K
22.0, Bachelors, Never-married, Unmarried, Male, <=50K
<NULL>, 10th, Married-civ-spouse,<NULL>, Male,<NULL>
23.0, HS-grad,<NULL>, Unmarried,<NULL>,<NULL>
39.0,<NULL>, Never-married, Not-in-family, Male,<NULL>
27.0, Assoc-voc, Never-married, Own-child,<NULL>,<NULL>
54.0, HS-grad, Married-civ-spouse, Husband, Male, >50K
33.0, Bachelors,<NULL>, Not-in-family, Female, <=50K
46.0, HS-grad,<NULL>,<NULL>, Female,<NULL>
37.0, HS-grad, Never-married,<NULL>,<NULL>, <=50K
36.0, HS-grad, Never-married, Not-in-family, Female,<NULL>
59.0, HS-grad,<NULL>, Wife, Female, >50K
34.0,<NULL>, Divorced,<NULL>,<NULL>, <=50K
<NULL>, Doctorate, Married-civ-spouse,<NULL>, Male,<NULL>
51.0, Bachelors, Never-married, Not-in-family, Male, >50K
32.0,<NULL>, Separated, Unmarried,<NULL>, <=50K
31.0,<NULL>, Married-spouse-absent,<NULL>,<NULL>,<NULL>
22.0, Some-college, Married-civ-spouse,<NULL>, Female, <=50K
47.0,<NULL>, Divorced, Not-in-family, Female,<NULL>
32.0,<NULL>,<NULL>, Not-in-family, Male,<NULL>
26.0,<NULL>,<NULL>, Not-in-family,<NULL>,<NULL>
37.0, 5th-6th, Separated,<NULL>, Male,<NULL>
31.0,<NULL>, Divorced, Unmarried, Male, <=50K
37.0,<NULL>,<NULL>, Wife, Female, >50K
55.0, HS-grad, Never-married, Not-in-family,<NULL>, <=50K
23.0,<NULL>, Divorced,<NULL>,<NULL>,<NULL>
36.0,<NULL>, Divorced, Unmarried,<NULL>, <=50K
34.0,<NULL>, Married-civ-spouse,<NULL>, Male,<NULL>
43.0, Bachelors,<NULL>, Husband,<NULL>, >50K
<NULL>,<NULL>, Never-married, Not-in-family, Male, <=50K
43.0, Some-college, Married-civ-spouse, Husband, Male, <=50K
28.0, Assoc-voc, Never-married, Not-in-family, Female,<NULL>
40.0, Assoc-voc, Married-civ-spouse, Husband, Male, >50K
<NULL>,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
40.0, Bachelors,<NULL>, Not-in-family, Female, >50K
42.0,<NULL>,<NULL>, Not-in-family,<NULL>, <=50K
61.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
18.0, 12th, Never-married, Own-child,<NULL>, <=50K
59.0, HS-grad, Married-civ-spouse, Husband,<NULL>, <=50K
21.0,<NULL>, Never-married, Not-in-family, Female,<NULL>
48.0, Assoc-voc, Married-civ-spouse, Husband, Male,<NULL>
41.0,<NULL>, Married-civ-spouse,<NULL>,<NULL>, <=50K
18.0,<NULL>,<NULL>, Own-child,<NULL>, <=50K
23.0, HS-grad, Never-married, Not-in-family, Female,<NULL>
60.0, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
22.0,<NULL>,<NULL>, Other-relative, Male,<NULL>
61.0, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
25.0, HS-grad,<NULL>, Not-in-family, Male, <=50K
<NULL>, Masters, Never-married, Not-in-family,<NULL>, >50K
43.0, Bachelors, Married-civ-spouse, Husband, Male,<NULL>
43.0, Assoc-acdm, Divorced, Not-in-family, Male, <=50K
24.0, HS-grad, Never-married, Own-child,<NULL>,<NULL>
68.0, 11th,<NULL>, Unmarried, Male,<NULL>
31.0,<NULL>, Divorced, Unmarried,<NULL>,<NULL>
17.0, 11th, Never-married, Own-child, Female,<NULL>
32.0, HS-grad,<NULL>, Husband, Male,<NULL>
50.0, Masters, Married-spouse-absent, Other-relative, Male, <=50K
33.0, Bachelors,<NULL>, Husband,<NULL>, >50K
64.0, Bachelors,<NULL>, Husband,<NULL>, >50K
20.0,<NULL>, Never-married, Own-child, Male,<NULL>
30.0,<NULL>, Separated,<NULL>, Female,<NULL>
22.0, Some-college, Never-married, Own-child,<NULL>,<NULL>
43.0, Some-college, Divorced, Not-in-family,<NULL>, <=50K
22.0,<NULL>, Never-married, Own-child, Male,<NULL>
17.0,<NULL>, Never-married, Own-child,<NULL>,<NULL>
47.0, HS-grad, Married-civ-spouse,<NULL>, Female, <=50K
41.0, Assoc-voc,<NULL>,<NULL>,<NULL>, <=50K
56.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
64.0, HS-grad, Married-civ-spouse,<NULL>, Male, <=50K
47.0, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
48.0, Assoc-voc, Never-married,<NULL>,<NULL>,<NULL>
31.0, Masters,<NULL>, Not-in-family, Female, <=50K
29.0, Assoc-voc,<NULL>,<NULL>, Male,<NULL>
30.0,<NULL>, Widowed, Not-in-family,<NULL>,<NULL>
32.0, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
57.0,<NULL>, Widowed, Unmarried,<NULL>, >50K
62.0, HS-grad, Widowed, Not-in-family,<NULL>, <=50K
39.0,<NULL>, Separated, Unmarried,<NULL>,<NULL>
43.0,<NULL>,<NULL>, Not-in-family, Male, <=50K
24.0, Bachelors, Never-married, Own-child,<NULL>, <=50K
42.0, 11th, Married-civ-spouse, Husband,<NULL>, <=50K
<NULL>, Some-college, Married-civ-spouse, Wife, Female, >50K
<NULL>, Some-college, Never-married, Own-child, Male,<NULL>
73.0, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
72.0, 11th,<NULL>, Not-in-family, Female, <=50K
55.0,<NULL>,<NULL>, Husband,<NULL>, <=50K
<NULL>, HS-grad,<NULL>,<NULL>, Male, <=50K
<NULL>,<NULL>,<NULL>, Not-in-family, Female, >50K
<NULL>, Bachelors, Never-married, Not-in-family, Male,<NULL>
63.0,<NULL>, Widowed,<NULL>,<NULL>, <=50K
17.0, 11th,<NULL>,<NULL>, Male,<NULL>
35.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
51.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
62.0,<NULL>,<NULL>, Not-in-family, Female, <=50K
55.0, HS-grad, Married-civ-spouse, Husband,<NULL>, >50K
43.0,<NULL>, Divorced, Not-in-family, Male, <=50K
40.0,<NULL>, Divorced, Not-in-family,<NULL>,<NULL>
37.0, Bachelors,<NULL>,<NULL>,<NULL>,<NULL>
39.0, Bachelors, Married-civ-spouse, Husband,<NULL>, <=50K
<NULL>, HS-grad, Never-married,<NULL>,<NULL>,<NULL>
61.0,<NULL>, Widowed, Not-in-family, Female,<NULL>
26.0, Assoc-voc, Divorced, Not-in-family, Female,<NULL>
